Type,BodyPart,Equipment,Level,Cardiovascular_Safe,Title,Desc
Strength,Shoulders,Dumbbell,Intermediate,1,Arnold Press,"El nombre del icónico culturista y la estrella de cine, el Arnold Press agrega rotación a una prensa clásica de hombro. Permite que las manos gire naturalmente, al tiempo que golpea las tres cabezas de los deltoides en un solo movimiento. Por lo general, se realiza para repeticiones moderadas a altas, como 8-12 repeticiones o más, como parte de la parte superior del cuerpo o la parte centrada en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,1,Prensa de hombro de pie un solo brazo,"La prensa de hombro en pie de un solo brazo es un ejercicio popular para construir el tamaño y la resistencia de los hombros y los tríceps. La mayoría de los levantadores encuentran que pueden ser más pesados ​​(por brazo) en este movimiento que si están presionando dos pesas simultáneamente, lo que lo convierte en un movimiento de fuerza efectivo, así como un movimiento de construcción muscular en repeticiones más altas."
Strength,Shoulders,Dumbbell,Intermediate,1,Elevación delantera con mancuernas,"La elevación delantera de las mancuernas es un ejercicio de una sola articulación dirigida a los músculos del hombro, particularmente los deltoides delanteros o anteriores. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por conjunto, como parte de un entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Dumbbell,Intermediate,1,Fila trasera de la pesa doblada,"La fila trasera de mancuernas dobladas es un ejercicio popular de la parte superior del cuerpo que se dirige a los músculos en la parte posterior de la articulación del hombro, específicamente las cabezas mediales y traseras del deltoides. Dado que presionando los movimientos construyen la parte delantera y (en menor grado) cabezas deltoides laterales, este movimiento a menudo se realiza para promover el desarrollo equilibrado de los hombros. Por lo general, se realiza para repeticiones altas, como 10-15 repeticiones por set o más, como parte de un entrenamiento de hombro o cuerpo superior."
Strength,Shoulders,Dumbbell,Intermediate,1,Luce delantero de la mancuerna de inclinación,"La elevación del frente de la pesa inclina es un ejercicio de la parte superior del cuerpo dirigido a los hombros. Debido a que se realiza boca abajo en un banco en ángulo, tiene un mayor rango de movimiento que las elevaciones de pie o de asado de forma vertical y golpea los hombros desde un ángulo diferente. Las variaciones de aumento generalmente se realizan para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte del entrenamiento de la parte superior del cuerpo o centrado en el hombro."
Strength,Shoulders,Dumbbell,Intermediate,1,Elevación lateral lateral,"El aumento lateral de la pesa es un ejercicio de aislamiento de la parte superior del cuerpo para desarrollar la fuerza y ​​el músculo del hombro. Es un movimiento de entrenamiento de fuerza básica y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Este ejercicio se centra particularmente en la cabeza lateral o medial del deltoide, lo que hace que parezcan más amplios y desarrollados."
Strength,Shoulders,Dumbbell,Intermediate,1,Rotación de hombro externo de pesas,"La rotación externa del hombro externo es un ejercicio ligero con mancuernas destinado a mantener la salud de las articulaciones del hombro, incluidas las putas rotadoras. A menudo se usa como calentamiento o prehab para un entrenamiento centrado en el hombro o el pecho con mucha presión."
Strength,Shoulders,Dumbbell,Intermediate,1,Subida lateral de la inclinación de un solo brazo,"El aumento lateral de la inclinación de un solo brazo es un ejercicio dirigido a la cabeza lateral o medial de los músculos del hombro. Se realiza de lado en un banco de inclinación establecido en alrededor de 45 grados, lo que ayuda a aumentar el rango de movimiento en la elevación y hacer cumplir una forma estricta. Debido a que se dirige a los músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 8-12 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Mosca delt trasera sentada,"La mosca trasera delt sentada es un ejercicio de la parte superior del cuerpo que se dirige al verdadero deltoides del hombro. Al realizar el movimiento sentado, elimina el impulso del resto del cuerpo. Este movimiento generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte superior del cuerpo o centrado en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,1,Elevación lateral del lado sentado,"La mancuerna lateral sentada es un ejercicio icónico para desarrollar los hombros. Si alguna vez has resuelto con pesas, es probable que hayas hecho este movimiento en algún momento. La ejecución adecuada es primordial para evitar lesiones."
Strength,Shoulders,Dumbbell,Intermediate,1,Elevación lateral trasera de mancuernas mentiras,"La mosca inversa de la pesa inclina es un ejercicio de la parte superior del cuerpo dirigida a los deltoides posteriores o traseros, así como los músculos posturales de la parte superior de la espalda. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Cabeza trasera de la pesa en el banco delt Delt,"La crianza trasera del dumbbell de la cabeza en el banco es un ejercicio dirigido a los músculos posteriores del hombro o los deltoides traseros. Esta variación de la cría trasera doblada a menudo ayuda a aislar mejor esta área del hombro. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Prensa cubana,"La prensa cubana es un ejercicio que apunta a los músculos de los hombros, el manguito rotador y la parte superior de la espalda. Combina una rotación externa de hombro con una prensa pesada, entrenando múltiples músculos y movimientos en una sola secuencia. Se puede realizar de pie, o como una variación más difícil boca abajo en un banco de inclinación. Por lo general, se realiza con un peso relativamente liviano como parte de un calentamiento dinámico para el levantamiento de la parte superior del cuerpo."
Strength,Shoulders,Dumbbell,Intermediate,1,Fleta trasera lateral de un solo brazo,"La mosca trasera lateral de un solo brazo es un ejercicio de la parte superior del cuerpo que se dirige al deltoides traseros del hombro. Al realizar el movimiento que se encuentra en un banco, elimina el impulso del resto del cuerpo. Este movimiento generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte superior del cuerpo o centrado en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,1,Fila vertical de mancuernas de un solo brazo,"La fila de mancuernas de un solo brazo es un movimiento popular para construir trampas y hombros más fuertes y más grandes. Muchos levantadores combinan este movimiento con su entrenamiento de espalda o hombro, ya que involucra ambas partes del cuerpo. Generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Prensa de hombro a medias armas de un solo brazo,"La prensa de hombro de un solo brazo de un solo brazo es un ejercicio popular para apuntar a los músculos deltoides, al tiempo que desarrolla fuerza y ​​estabilidad en el núcleo y las caderas. El equilibrio puede ser un desafío, que es una de las razones por las cuales este movimiento generalmente es entrenado más ligero que las prensas de hombro de un solo brazo de pie. La prensa de medio serpente se puede usar como un elevador de accesorios para la prensa del hombro o la press de banca, o simplemente como una técnica para hacer que las prensas de hombro sean más estrictas y más atléticas."
Strength,Shoulders,Dumbbell,Intermediate,1,Prensa de hombro con mancuernas con rotación del cuerpo,"La prensa del hombro de la pesa con rotación del cuerpo es un giro en la tradicional prensa de hombro de mancuernas. En lugar de presionar por encima de la cabeza, torce su torso y caderas hacia un lado durante cada representante. Golpea los músculos deltoides como una prensa de hombro, pero agrega un desafío al núcleo, las caderas y los músculos de la espalda. Debido al desafío de equilibrio potencial de torcer y presionar al mismo tiempo, se realiza comúnmente con pesos de luz a moderado."
Strength,Shoulders,Dumbbell,Intermediate,1,PAUL CARTER FLA DELET,"La mosca trasera delt sentada es un ejercicio de la parte superior del cuerpo que se dirige al verdadero deltoides del hombro. Al realizar el movimiento sentado, elimina el impulso del resto del cuerpo. Este movimiento generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte superior del cuerpo o centrado en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,0,Presión de hombro con mancuernas,La prensa de hombro de mancuernas de pie es un clásico constructor de deltoides (especialmente los deltoides delanteros) que es omnipresente en los gimnasios de todo el mundo. Realizar el movimiento de pie en lugar de sentarse permite utilizar más peso.
Strength,Shoulders,Dumbbell,Intermediate,0,Presión de mancuernas de un solo brazo,"La prensa de hombro en pie de un solo brazo desarrolla músculo del hombro, pero con dos diferencias principales con respecto a la prensa estándar de hombro de mancuernas sentadas. Se hace un brazo a la vez, así como de pie, lo que puede permitir que se use más peso."
Strength,Shoulders,Dumbbell,Intermediate,1,Guy Dumbbell Tempo L-Raise,"El aumento lateral de la pesa es un ejercicio de aislamiento de la parte superior del cuerpo para desarrollar la fuerza y ​​el músculo del hombro. Es un movimiento de entrenamiento de fuerza básica y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Este ejercicio se centra particularmente en la cabeza lateral o medial del deltoide, lo que hace que parezcan más amplios y desarrollados."
Strength,Shoulders,Dumbbell,Intermediate,1,Press de hombro de mancuernas con mancuernas,"La pesa Press de hombro de balancín es un ejercicio dirigido a los deltoides y los tríceps. La diferencia entre este movimiento y la prensa de hombro alterna es que ambas pesas siguen moviéndose a lo largo de cada repetición, en lugar de tener un peso estacionado mientras los otros se mueven. Esta apremiante al estilo de pistón aumenta el tiempo bajo tensión y puede permitirle completar más repeticiones totales que con repeticiones alternativas."
Strength,Shoulders,Dumbbell,Intermediate,1,Fyr Dumbbell Front Rais,El aumento del frente de la pesa a la elevación lateral combina dos ejercicios que construyen y fortalecen los deltoides medios y los deltoides anteriores de los hombros.
Strength,Shoulders,Dumbbell,Intermediate,0,Guy Dumbbell Arnold Presión,"El nombre de la icónica estrella del culturista/cine, la prensa Arnold agrega rotación a una prensa clásica de hombro, golpeando las tres cabezas de los deltoides en un solo movimiento."
Strength,Shoulders,Dumbbell,Intermediate,1,Guy Dumbbell Thruster,"El propulsor de la mancuerna, que comienza con una sentadilla y termina con una prensa superior, funciona todo el cuerpo a la vez en un solo movimiento de fluido. Este ejercicio a menudo se realiza con pesas rusas, pero las pesas también funcionan muy bien."
Strength,Shoulders,Dumbbell,Intermediate,1,Snatch de colgantes de mancuernas,"El Snatch Hangbell Hang es un ejercicio explosivo que construye potencia de cuerpo completo y apunta a los músculos de las caderas, la espalda y los hombros. Realizando el movimiento desde la posición de suspensión, en lugar de desde el suelo, enfatiza la cadera explosiva y la potencia de la parte superior del cuerpo. Se puede realizar para repeticiones bajas con un enfoque en la potencia y la velocidad, o para repeticiones más altas para desarrollar músculo o como parte de un circuito de acondicionamiento metabólico."
Strength,Shoulders,Dumbbell,Intermediate,1,Expansión,"La expansión surfista es un ejercicio explosivo de peso corporal que se dirige a múltiples grupos musculares en la parte superior e inferior del cuerpo. Es similar a un burpee, pero en lugar de saltar en la parte superior, terminas en una ""posición de surfista"", alternando lados con cada representante. Se puede realizar para tiempo o representantes en cualquier circuito o entrenamiento centrado en la pérdida de grasa o atletismo. La posición de surfista ofrece una forma única de desafiar al cuerpo al permanecer en una posición baja en lugar de ponerse de pie después del tablón."
Strength,Shoulders,Dumbbell,Intermediate,1,Mancuerna limpia y presionada,"La mancuerna y la prensa es un movimiento de cuerpo completo que se dirige tanto a la parte inferior como a la parte superior del cuerpo. La limpieza utiliza los músculos de las caderas, piernas, glúteos, espalda y bíceps, mientras que la prensa utiliza los hombros y los tríceps. Se puede entrenar en repeticiones bajas a moderadas para la fuerza, o para repeticiones más altas, como 8-12 repeticiones por set o más, para la construcción muscular o el acondicionamiento metabólico."
Strength,Shoulders,Dumbbell,Intermediate,0,Presiona de hombro de un brazo de pie - Variación de Gethin,"La prensa de hombro en pie de un solo brazo desarrolla músculo del hombro, pero con dos diferencias principales con respecto a la prensa estándar de hombro de mancuernas sentadas. Se hace un brazo a la vez, así como de pie, lo que puede permitir que se use más peso."
Strength,Shoulders,Dumbbell,Intermediate,1,INDUMBA DEL PRINCIPIA ALA VARIACIÓN - VARIACIÓN DE GETHIN,El aumento del frente de la pesa inclina es un ejercicio de aislamiento dirigido a los hombros
Strength,Shoulders,Dumbbell,Intermediate,1,Subida lateral,"El aumento lateral de la pesa es un ejercicio de hombro que se dirige a la cabeza medial o media del músculo deltoides. Es un movimiento de entrenamiento de fuerza básico y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Por lo general, se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones, como parte de la parte superior del cuerpo o la parte centrada en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,1,Fleta de inicio trasero de inclinación - Variación de Gethin,"La mosca inversa de la pesa inclina es un ejercicio de la parte superior del cuerpo dirigida a los deltoides posteriores o traseros, así como los músculos posturales de la parte superior de la espalda. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Fisa de la pesa trasera del banco inclinado - Variación de Gethin,"La mosca inversa de la pesa inclina es un ejercicio de la parte superior del cuerpo dirigida a los deltoides posteriores o traseros, así como los músculos posturales de la parte superior de la espalda. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Please el frente de la mancuerna y presione,"El frente de la mancuerna se eleva y prensa combina dos movimientos de la parte superior del cuerpo en una secuencia desafiante dirigida a los músculos deltoides. Es una forma simple de aumentar su ritmo cardíaco al tiempo que obtiene una buena bomba de la parte superior del cuerpo, y es un ajuste natural en el entrenamiento de la parte superior o circuito de la parte superior del tiempo."
Strength,Shoulders,Dumbbell,Intermediate,1,Calentamiento del manguito rotador,"El calentamiento del manguito rotador es un ejercicio simple que se dirige a los puños rotador a través de la rotación externa del hombro ponderada. Es una forma clásica de calentar el hombro antes de los deportes o el entrenamiento, así como un movimiento de rehabilitación común. Los puños rotadores son una notoria estructura propensa a lesiones en los hombros de las lanzadores de las grandes ligas y otros atletas. Este es un movimiento más comúnmente realizado para repeticiones moderadas a altas, como 8-12 repeticiones o más por conjunto."
Strength,Shoulders,Dumbbell,Intermediate,1,Aumento lateral sentado - Variación de Gethin,"La mancuerna lateral sentada es un ejercicio icónico para desarrollar los hombros. Si alguna vez has resuelto con pesas, es probable que hayas hecho este movimiento en algún momento. La ejecución adecuada es primordial para evitar lesiones."
Strength,Shoulders,Dumbbell,Intermediate,1,Fila de arco de mancuernas de un solo brazo,"La fila de arco de mancuernas de un solo brazo es un ejercicio para construir el latissimus dorsi, o lat, músculos de la parte posterior. Esta variación tiene más forma de arco que la tradicional fila de mancuernas de un solo brazo, lo que puede aumentar la conexión mental-músculo y golpear la espalda desde un ángulo diferente. Probablemente no podrás ir tan pesado en esto como en una fila tradicional."
Strength,Shoulders,Dumbbell,Intermediate,1,Aumentos de la parte trasera de inclinación - Variación de Gethin,"La mosca inversa de la pesa inclina es un ejercicio de la parte superior del cuerpo dirigida a los deltoides posteriores o traseros, así como los músculos posturales de la parte superior de la espalda. Debido a que se dirige a músculos tan pequeños, este ejercicio generalmente se realiza con peso ligero para repeticiones altas, como 10-15 repeticiones por set o más."
Strength,Shoulders,Dumbbell,Intermediate,1,Elevación lateral de mancuernas sentadas,"El aumento lateral de la pesa sentada es un ejercicio que se dirige a los músculos del hombro, particularmente a la cabeza medial o media de los deltoides. Realizarlo en un banco ayuda a hacer cumplir una forma estricta y eliminar el balanceo o usar impulso para mover los pesos. Las variaciones de aumento lateral generalmente se realizan para repeticiones moderadas a altas, como 8-12 repeticiones por conjunto o más, como parte de la parte superior del cuerpo o centrado en el hombro de un entrenamiento."
Strength,Shoulders,Dumbbell,Intermediate,0,Soy una prensa de hombro de mancuernas,"El hombro de la mancuerna sentada presiona un ejercicio para desarrollar músculo y fortalecer los hombros, particularmente, pero no exclusivamente, las cabezas delanteras. Los tríceps también ayudan. Algunos levantadores sienten que usar pesas versus una barra redujo el riesgo de lesiones."
Strength,Shoulders,Dumbbell,Intermediate,1,Soy el lado de la mancuerna,"El aumento lateral de la pesa es un ejercicio de aislamiento de la parte superior del cuerpo para desarrollar la fuerza y ​​el músculo del hombro. Es un movimiento de entrenamiento de fuerza básica y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Este ejercicio se centra particularmente en la cabeza lateral o medial del deltoide, lo que hace que parezcan más amplios y desarrollados."
Strength,Shoulders,Dumbbell,Intermediate,1,Soy el frente al frente,"El aumento del frente de las mancuernas alterna es un movimiento de aislamiento que se dirige a los hombros. Al usar un brazo a la vez, puede usar más peso que cuando usa ambos brazos a la vez. Los culturistas usan este ejercicio para concentrarse en los hombros delanteros, pero el simple movimiento también lo hace excelente para las personas nuevas para levantar pesas."
Strength,Shoulders,Dumbbell,Intermediate,1,Subida lateral de mancuernas,"El aumento lateral de la pesa es un ejercicio de aislamiento de la parte superior del cuerpo para desarrollar la fuerza y ​​el músculo del hombro. Es un movimiento de entrenamiento de fuerza básica y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Este ejercicio se centra particularmente en la cabeza lateral o medial del deltoide, lo que hace que parezcan más amplios y desarrollados."
Strength,Shoulders,Dumbbell,Intermediate,0,Arriba Press Sented Dumbbell Overhead,"El hombro de la mancuerna sentada presiona un ejercicio para desarrollar músculo y fortalecer los hombros, particularmente, pero no exclusivamente, las cabezas delanteras. Los tríceps también ayudan. Algunos levantadores sienten que usar pesas versus una barra redujo el riesgo de lesiones."
Strength,Shoulders,Dumbbell,Intermediate,1,Transporte con muescas,"El transporte de mancuernas implica transportar pesas para el tiempo o la distancia, mientras las mantiene cerca de los hombros en una posición delantera. Similar al transporte de un agricultor pescador, puede ser un finalista desafiante para cualquier entrenamiento o funcionar bien en el entrenamiento de circuito de pérdida de grasa o como un movimiento accesorio para elevaciones pesadas como el peso muerto."
Strength,Shoulders,Dumbbell,Intermediate,1,Mancuerna limpia y presionada,"La mancuerna y la presión de empuje es un movimiento de cuerpo completo que se dirige tanto a la parte inferior como a la parte superior del cuerpo. La limpieza utiliza los músculos de las caderas, piernas, glúteos, espalda y bíceps, mientras que la presentación utiliza los hombros y los tríceps. Se diferencia de la limpieza y presione en que la presentación de Push Press le permite usar el momento de la parte inferior del cuerpo para alimentar la parte más difícil de la prensa. Se puede entrenar en repeticiones bajas a moderadas para la fuerza, o para repeticiones más altas, como 8-12 repeticiones por set o más, para la construcción muscular o el acondicionamiento metabólico."
Strength,Shoulders,Dumbbell,Intermediate,1,Total Fitness Dumbbell Farmer's Carry,"La caminata o el transporte del agricultor pescador es un ejercicio con raíces en el entrenamiento competitivo de los hombres fuertes, pero que también es popular en CrossFit y entrenamiento funcional. Puede ser un finalista desafiante para cualquier entrenamiento, o funcionar bien en el entrenamiento de circuito de pérdida de grasa o como un movimiento accesorio para elevadores pesados ​​como el peso muerto."
Strength,Shoulders,Dumbbell,Intermediate,1,Transporte de mancuernas de un solo brazo,"El transporte de mancuernas de un solo brazo implica transportar una sola mancuerna para el tiempo o la distancia, mientras lo mantiene cerca de los hombros en una posición delantera. Similar al transporte de un agricultor pescador, puede ser un finalista desafiante para cualquier entrenamiento o funcionar bien en el entrenamiento de circuito de pérdida de grasa o como un movimiento accesorio para elevaciones pesadas como el peso muerto."
Strength,Shoulders,Dumbbell,Intermediate,1,Rey Maker Dumbbell Lateral Raise,"El aumento lateral de la pesa es un ejercicio de aislamiento de la parte superior del cuerpo para desarrollar la fuerza y ​​el músculo del hombro. Es un movimiento de entrenamiento de fuerza básica y es una excelente opción para el trabajo de accesorios en los días de entrenamiento de la parte superior del cuerpo. Este ejercicio se centra particularmente en la cabeza lateral o medial del deltoide, lo que hace que parezcan más amplios y desarrollados."
Strength,Shoulders,Dumbbell,Intermediate,1,Boxeo de sombras con mancuernas,"Dumbbell Shadow Boxing es una versión más avanzada de un ejercicio de acondicionamiento popular. Al agregar un par de pesas livianas, puede aumentar en gran medida el desafío tanto para los hombros como para el sistema cardiovascular."
Strength,Shoulders,Dumbbell,Intermediate,1,King Maker Dumbbell Farmer's Carry,"La caminata o el transporte del agricultor pescador es un ejercicio con raíces en el entrenamiento competitivo de los hombres fuertes, pero que también es popular en CrossFit y entrenamiento funcional. Puede ser un finalista desafiante para cualquier entrenamiento, o funcionar bien en el entrenamiento de circuito de pérdida de grasa o como un movimiento accesorio para elevadores pesados ​​como el peso muerto."
Strength,Shoulders,Dumbbell,Intermediate,1,Rey fabricante de hombros encogiéndose de hombros,"El encogimiento de hombros de la mancuerna de pie es un movimiento popular para construir y fortalecer los músculos trapecos. Es a menudo entrenado en un día de entrenamiento de hombro o espalda de estilo culturismo, pero también puede funcionar bien en el entrenamiento completo o centrado en la fuerza."
Strength,Shoulders,Other,Intermediate,1,Conductor de coche,"El conductor del automóvil es una variación del ejercicio de elevación delantero de la placa donde el levantador sostiene una placa de peso frente a ellos y la gira de lado a lado, similar a un volante. Se dirige a los músculos de los hombros, los deltoides delanteros o anteriores en particular, pero también es un desafío para el núcleo y los músculos de la espalda superior. Puede proporcionar variedad en un entrenamiento de construcción de músculos centrado en el hombro o como parte de un circuito de cuerpo superior o de cuerpo completo."
Strength,Shoulders,Dumbbell,Intermediate,1,Arnold Press,"El nombre del icónico culturista y la estrella de cine, el Arnold Press agrega rotación a una prensa clásica de hombro. Permite que las manos gire naturalmente, al tiempo que golpea las tres cabezas de los deltoides en un solo movimiento. Por lo general, se realiza para repeticiones moderadas a altas, como 8-12 repeticiones o más, como parte de la parte superior del cuerpo o la parte centrada en el hombro de un entrenamiento."
Strength,Shoulders,Other,Intermediate,1,Elevación de placa delantera,"La elevación del frente de la placa es una variación de la elevación delantera de la pesa donde el levantador contiene una placa de peso entre dos manos, en lugar de usar una pesa, una barra u otro peso. Puede proporcionar variedad en un entrenamiento de construcción de músculos centrado en el hombro, o como parte de una parte superior del cuerpo o un circuito de cuerpo completo."
Strength,Shoulders,Other,Intermediate,1,Cuerdas de batalla,"Las cuerdas de batalla son una herramienta de entrenamiento explosiva que implica mover la cuerda en las olas con el otro extremo de la cuerda anclada a nivel del suelo. Hay muchos tipos diferentes de olas, pero la más común es alternar ondas con las manos izquierda y derecha. Las cuerdas de batalla se pueden realizar para ráfagas cortas como entrenamiento de potencia, para duraciones más largas como entrenamiento cardiovascular, o como componente de un circuito de acondicionamiento o pérdida de grasa."
Strength,Shoulders,Dumbbell,Intermediate,1,Mosca delt trasera sentada,"La mosca trasera delt sentada es un ejercicio de la parte superior del cuerpo que se dirige al verdadero deltoides del hombro. Al realizar el movimiento sentado, elimina el impulso del resto del cuerpo. Este movimiento generalmente se realiza para repeticiones moderadas a altas, como 8-12 repeticiones por set o más, como parte de la parte superior del cuerpo o centrado en el hombro de un entrenamiento."
Strength,Shoulders,Other,Intermediate,1,Jammer lineal de mina terrestre,"El jammer lineal es un movimiento de presión explosivo realizado con una barra angulada anclada a nivel de piso en un dispositivo de mina terrestre. También se puede realizar pegando una barra en la esquina de una habitación, preferiblemente en una toalla para proteger las paredes. El jammer lineal implica presionar el peso en el aire, luego atraparlo con la otra mano. El movimiento se centra principalmente en los músculos de los hombros o deltoides. Se puede entrenar en los rangos de representantes musculares y centrados en la fuerza tradicionales, para repeticiones más bajas con un enfoque en el poder de presión explosivo o para repeticiones más altas."
Strength,Shoulders,Other,Intermediate,1,Círculo de hombro de placa grande a pequeño,"El círculo de hombro de la placa grande a pequeño es un ejercicio dirigido al complejo del hombro. Por lo general, esto se considera un movimiento de calentamiento en lugar de un ejercicio de trabajo. Se calienta la articulación del hombro y funciona con los músculos pequeños y difíciles de atacar, como el grupo de manguitos rotador."
Strength,Shoulders,Other,Intermediate,1,Fly de parado suspendido trasero delt,"La mosca trasera suspendida de pie es un movimiento de peso corporal que se dirige a los hombros y la parte superior de la espalda utilizando un sistema de correa de suspensión o anillos de gimnasia. Se puede realizar para el tiempo o las repeticiones como parte de un calentamiento dinámico para un entrenamiento de fuerza de la parte superior del cuerpo, o en el entrenamiento en sí en los rangos de representantes de construcción muscular tradicional o para repeticiones más altas."
Strength,Shoulders,Other,Intermediate,1,Carretero del camarero,"El transporte del camarero es un tipo de transporte cargado que se dirige al núcleo, los hombros y la parte superior de la espalda. Se eleva un peso sobre la cabeza con un solo brazo antes de que el levantador comience a caminar en esa posición. Se asemeja a un camarero que lleva una bandeja por encima, de ahí el nombre. Se puede realizar por tiempo o distancia."
Strength,Shoulders,Other,Intermediate,1,Rose del frente de las pesas de toalla,La elevación delantera de las pesas de la toalla es una variación de la elevación delantera de las mancuernas que implica colgar una mancuerna de una toalla sostenida en las manos. También podría realizarse con una pesa reta o placa de peso. Puede proporcionar variedad en un entrenamiento de construcción de músculos centrado en el hombro o como parte de un circuito de cuerpo superior o de cuerpo completo.
Strength,Shoulders,Other,Intermediate,1,ROWER UN VERDAD - VARIACIÓN GETHIN,"La fila vertical de la barra es un ejercicio de barra que desarrolla trampas más fuertes y más grandes. Muchos levantadores combinan este movimiento con su entrenamiento de espalda o hombro, ya que involucra ambas partes del cuerpo."
Strength,Shoulders,Other,Intermediate,1,Placa de elevación lateral,"El aumento lateral de la placa es un ejercicio dirigido a las cabezas laterales de los músculos o deltoides del hombro. Se parece mucho a la elevación lateral de la pesa más popular, pero se realiza con placas ligeras, lo que hace que el movimiento sea un poco más difícil. Por lo general, se realiza para repeticiones moderadas a altas como parte de un entrenamiento de hombro o cuerpo superior."
Strength,Shoulders,Other,Intermediate,0,Prensa militar de pie - Variación de Gethin,"La prensa militar es un movimiento compuesto utilizado para desarrollar el tamaño y la fuerza en los hombros. Una vez fue disputado como una cuarta elevación de potencia, pero rara vez se compiten. Sin embargo, poder presionar una sobrecarga de peso significativa sigue siendo un marcador popular de la fuerza de la parte superior del cuerpo. La prensa militar puede ser entrenada como un elevador de fuerza o en rangos de representantes tradicionales de construcción muscular como parte del entrenamiento de cuerpo completo, centrado en los hombros o de cuerpo superior."
Strength,Shoulders,Other,Intermediate,1,Placa doblada trasera delt,La placa trasera de placa doblada es un ejercicio que se dirige a las cabezas traseras de los hombros o los deltoides. También puede usar pesas u otros pesos ligeros para un efecto similar. Este movimiento generalmente se realiza como parte de un calentamiento dinámico o como un movimiento de agotamiento de alto repetición en un hombro o un día de espalda.
Strength,Shoulders,Other,Intermediate,1,Prensa de mina terrestre de un solo brazo,"La prensa de mina terrestre de un solo brazo es un ejercicio de la parte superior del cuerpo que utiliza una barra angulada anclada en el nivel del piso en un dispositivo de mina terrestre. También se puede realizar pegando una barra en la esquina de una habitación, preferiblemente en una toalla para proteger las paredes. El ángulo de una prensa de mina terrestre suele estar en algún lugar entre una prensa inclina y una prensa militar, y el movimiento se centra principalmente en los músculos de los hombros o deltoides. Se puede entrenar en rangos de representantes musculares y centrados en la fuerza tradicionales o para repeticiones más altas."
Strength,Shoulders,Other,Intermediate,1,Lágrima delantero de la placa,"La elevación delantera de la placa es una variación de la elevación delantera donde el levantador contiene una placa de peso entre dos manos, en lugar de usar una pesa, barra u otro peso. Puede proporcionar variedad en un entrenamiento de construcción de músculos centrado en el hombro o como parte de un circuito de cuerpo superior o de cuerpo completo."
Strength,Shoulders,Other,Intermediate,1,Presentación de mina terrestre de un solo brazo,"La presentación de mina terrestre de un solo brazo es un ejercicio explosivo de la parte superior del cuerpo que utiliza una barra en ángulo anclada en el nivel del piso en un dispositivo de mina terrestre. También se puede realizar pegando una barra en la esquina de una habitación, preferiblemente en una toalla para proteger las paredes. El ángulo de una prensa de mina terrestre suele estar en algún lugar entre una prensa inclina y una prensa militar, y el movimiento se centra principalmente en los músculos de los hombros o deltoides. Se puede entrenar en rangos de representantes musculares y centrados en la fuerza tradicionales o para repeticiones más altas."
Strength,Shoulders,Cable,Intermediate,1,Elevación delantera de cable de un solo brazo,"La elevación delantera de cable de un solo brazo es un ejercicio de aislamiento dirigido a los deltoides o los músculos de los hombros anteriores y mediales. La versión de un solo brazo de este movimiento le permite concentrarse en cada lado de forma independiente. Debido a que el agarre será una limitación, generalmente se realiza para repeticiones moderadas a altas, al menos 8-12 repeticiones por set, como parte de un entrenamiento de cuerpo superior o centrado en el hombro."
